model,string_conversions,feat_types,dataset,offsets,nfeat,accuracy,precision,recall,f1_score,auc_roc,mcc
linear,"('no_reduction', 'hydro')","('counts', 'mat')",10-folds cv,"(2,)",450,0.6881934566145093,0.6630952380952381,0.2664835164835165,0.37486397152301043,0.7770934065934065,0.260082529345834
linear,"('no_reduction',)","('counts', 'tfeat')",10-folds cv,"(2, 3)",30,0.6956614509246088,0.7361904761904763,0.2571428571428571,0.37446496142316577,0.7498965201465202,0.28981132290540573
linear,"('conform', 'hydro')","('counts', 'mat')",10-folds cv,"(1, 3)",160,0.6669985775248933,0.5795238095238094,0.2813186813186813,0.3741064783170046,0.761580586080586,0.20894566814511656
linear,"('conform', 'no_reduction')","('counts', 'mat')",10-folds cv,"(3,)",476,0.6830725462304411,0.6460714285714285,0.2675824175824176,0.37379281537176273,0.7867087912087912,0.24843893353651075
linear,"('conform', 'no_reduction', 'hydro')","('tfeat',)",10-folds cv,"(3,)",15,0.6615931721194879,0.554563492063492,0.28736263736263734,0.372936080610734,0.6852499999999999,0.19463382456157305
linear,"('conform', 'no_reduction', 'hydro')","('mat', 'tfeat')",10-folds cv,"(2,)",489,0.6723328591749643,0.5997474747474747,0.28846153846153844,0.3720577692001841,0.7251336996336997,0.221217696278098
linear,"('conform', 'no_reduction')","('counts', 'mat')",10-folds cv,"(1,)",476,0.6830725462304411,0.6404761904761904,0.26703296703296703,0.37191262469900244,0.7837847985347985,0.24561440022725134
linear,"('conform', 'hydro')","('counts', 'mat', 'tfeat')",10-folds cv,"(3,)",96,0.6615220483641536,0.5778174603174604,0.2813186813186813,0.3718826050633831,0.7361556776556777,0.20157987889297693
linear,"('no_reduction', 'hydro')","('counts', 'mat')",10-folds cv,"(3,)",450,0.6828591749644382,0.6397619047619048,0.2664835164835164,0.3716303973916035,0.7769432234432234,0.2452520127897766
linear,"('conform', 'hydro')","('counts', 'tfeat')",10-folds cv,"(1, 3)",32,0.656330014224751,0.5473015873015873,0.2873626373626374,0.3713995317286474,0.7353360805860806,0.18562190495586817
linear,"('conform', 'no_reduction', 'hydro')","('mat',)",10-folds cv,"(1, 3)",948,0.6828591749644382,0.6399999999999999,0.2664835164835165,0.3712280701754386,0.7853369963369963,0.24534654002541129
linear,"('no_reduction', 'hydro')","('mat', 'tfeat')",10-folds cv,"(1, 2)",870,0.677524893314367,0.6174458874458875,0.28076923076923077,0.37104839464389877,0.7478543956043955,0.2326721512900614
linear,"('conform', 'hydro')","('tfeat',)",10-folds cv,"(1, 2)",20,0.6642958748221907,0.5591666666666667,0.29505494505494506,0.37075311467073474,0.682478021978022,0.20116890698628637
linear,"('conform', 'hydro')","('counts', 'mat', 'tfeat')",10-folds cv,"(2,)",96,0.6748933143669987,0.5754212454212454,0.2879120879120879,0.3701377217553688,0.7313269230769232,0.21845147256294642
linear,"('conform', 'hydro')","('mat',)",10-folds cv,"(1, 2, 3)",222,0.6748933143669986,0.6166666666666666,0.2664835164835165,0.3670008354218881,0.7622957875457876,0.22702487413793498
linear,"('conform', 'hydro')","('counts', 'mat')",10-folds cv,"(3,)",86,0.6694879089615932,0.5838095238095238,0.2730769230769231,0.3663048441067017,0.7486813186813187,0.21077079598395124
linear,"('hydro',)","('counts', 'mat', 'tfeat')",10-folds cv,"(1, 3)",65,0.6668563300142247,0.5897619047619048,0.26703296703296703,0.36260044049517737,0.7296858974358974,0.2078444101336118
linear,"('conform', 'hydro')","('counts', 'mat')",10-folds cv,"(1,)",86,0.6723328591749645,0.5914285714285714,0.2664835164835165,0.36233918128654974,0.7505421245421244,0.21488765797613266
linear,"('hydro',)","('counts', 'mat')",10-folds cv,"(1, 2, 3)",80,0.6720483641536272,0.6034740259740259,0.26593406593406593,0.3614085213032582,0.7357380952380952,0.218300932403223
linear,"('conform', 'hydro')","('counts', 'tfeat')",10-folds cv,"(2,)",22,0.672190611664296,0.5722069597069598,0.2802197802197802,0.3611172650878533,0.7220897435897436,0.2110406814242213
linear,"('no_reduction', 'hydro')","('counts', 'tfeat')",10-folds cv,"(2,)",35,0.6643669985775247,0.5502236652236652,0.2813186813186813,0.36013895701821397,0.7655238095238095,0.19406143195439024
linear,"('no_reduction', 'hydro')","('mat', 'tfeat')",10-folds cv,"(1, 3)",870,0.6614509246088194,0.538531746031746,0.27142857142857146,0.3556167510343712,0.7470119047619048,0.18330382503749992
linear,"('no_reduction', 'hydro')","('counts', 'mat')",10-folds cv,"(1,)",450,0.6775960170697013,0.6333333333333333,0.2510989010989011,0.3549637307249368,0.7866373626373628,0.2308299781191871
linear,"('hydro',)","('counts', 'mat', 'tfeat')",10-folds cv,"(1, 2, 3)",95,0.6536984352773827,0.5411688311688312,0.2730769230769231,0.35328789889161405,0.7321181318681319,0.1746569900117442
linear,"('hydro',)","('counts', 'mat')",10-folds cv,"(1, 2)",55,0.6800853485064012,0.6516666666666666,0.25164835164835164,0.3527777777777778,0.7378717948717948,0.23819278533684723
linear,"('conform', 'hydro')","('counts', 'tfeat')",10-folds cv,"(2, 3)",32,0.6537695590327168,0.5302272727272728,0.27252747252747256,0.3524381408065619,0.7181675824175825,0.1710483351931388
linear,"('conform', 'no_reduction')","('counts', 'tfeat')",10-folds cv,"(1,)",37,0.6750355618776671,0.6316666666666666,0.2510989010989011,0.35191906906303194,0.7424816849816851,0.2257552654789455
linear,"('no_reduction', 'hydro')","('mat', 'tfeat')",10-folds cv,"(2,)",435,0.6615931721194879,0.5686363636363636,0.26648351648351654,0.35161332475573964,0.7217417582417582,0.1920180877852443
linear,"('no_reduction',)","('counts', 'tfeat')",10-folds cv,"(1, 2, 3)",35,0.6877667140825034,0.7164285714285714,0.24120879120879116,0.3508125929797757,0.7364624542124543,0.26509695719579884
linear,"('conform', 'no_reduction', 'hydro')","('mat',)",10-folds cv,"(1, 2)",948,0.6801564722617355,0.6516666666666666,0.24340659340659335,0.3480994152046784,0.7713260073260072,0.2369967672352365
linear,"('no_reduction', 'hydro')","('counts', 'tfeat')",10-folds cv,"(1,)",35,0.672190611664296,0.5916666666666666,0.2510989010989011,0.34775870836511563,0.7645586080586081,0.20912661823309953
linear,"('conform', 'hydro')","('mat', 'tfeat')",10-folds cv,"(1,)",84,0.6696301564722618,0.6213888888888889,0.2510989010989011,0.34753005702662454,0.734709706959707,0.21345869028271913
linear,"('hydro',)","('counts', 'mat', 'tfeat')",10-folds cv,"(1, 2)",65,0.6509957325746799,0.5447041847041846,0.2653846153846154,0.3466917421430814,0.7344816849816851,0.16992455617439742
linear,"('conform', 'hydro')","('counts', 'mat')",10-folds cv,"(2, 3)",160,0.6588904694167852,0.55,0.25879120879120876,0.34645749846988233,0.7481858974358974,0.18074544884252236
linear,"('conform', 'hydro')","('mat',)",10-folds cv,"(1, 3)",148,0.6773826458036984,0.6483333333333333,0.2439560439560439,0.34631922944616444,0.7618727106227106,0.2322941394509217
linear,"('hydro',)","('counts', 'mat')",10-folds cv,"(1, 3)",55,0.6721194879089616,0.6053787878787878,0.2510989010989011,0.34625544252788837,0.7378562271062272,0.21362956859086343
linear,"('conform', 'no_reduction')","('mat', 'tfeat')",10-folds cv,"(3,)",459,0.6566145092460882,0.5483333333333333,0.25989010989010985,0.3462170131210379,0.7182774725274725,0.17747480721417244
linear,"('conform', 'hydro')","('tfeat',)",10-folds cv,"(1, 2, 3)",30,0.6458036984352773,0.5091666666666665,0.2730769230769231,0.3448594696609234,0.682010989010989,0.15363510272163575
linear,"('conform', 'hydro')","('counts', 'mat')",10-folds cv,"(2,)",86,0.666927453769559,0.5766666666666668,0.25164835164835164,0.34450261125183723,0.7403727106227105,0.19776177210616125
linear,"('conform', 'no_reduction', 'hydro')","('tfeat',)",10-folds cv,"(2,)",15,0.6565433854907539,0.53760101010101,0.2664835164835165,0.34313271815903396,0.6961712454212454,0.17429398620565947
linear,"('no_reduction', 'hydro')","('counts',)",10-folds cv,"(1,)",25,0.677524893314367,0.6441666666666667,0.23626373626373623,0.34242736967195175,0.7751730769230769,0.2294021359907635
linear,"('conform', 'no_reduction')","('tfeat',)",10-folds cv,"(1, 3)",20,0.6539829302987199,0.5409126984126984,0.25879120879120876,0.34224331074916614,0.6827252747252748,0.17046315168778955
linear,"('hydro',)","('counts', 'mat', 'tfeat')",10-folds cv,"(1,)",35,0.6695590327169275,0.5966666666666666,0.24340659340659337,0.33933952528379774,0.7337335164835164,0.20457021235440057
linear,"('conform', 'no_reduction')","('mat', 'tfeat')",10-folds cv,"(2,)",459,0.6696301564722618,0.6488888888888888,0.24395604395604398,0.3377936840085178,0.7086474358974358,0.2166838178405802
linear,"('conform', 'no_reduction')","('tfeat',)",10-folds cv,"(1, 2)",20,0.6510668563300142,0.524628427128427,0.2587912087912088,0.33635905271199384,0.6675494505494506,0.16127793164802667
linear,"('conform', 'hydro')","('tfeat',)",10-folds cv,"(1, 3)",20,0.6458748221906117,0.529047619047619,0.2510989010989011,0.33619947304157827,0.6867078754578755,0.15442525916192204
linear,"('conform', 'no_reduction')","('counts',)",10-folds cv,"(1,)",27,0.6777382645803699,0.6619047619047618,0.2302197802197802,0.33494225760479635,0.7789313186813187,0.23247330803445684
linear,"('no_reduction', 'hydro')","('tfeat',)",10-folds cv,"(2, 3)",20,0.6404694167852063,0.48937229437229435,0.2642857142857143,0.3342222713646862,0.6770467032967034,0.13642548350147607
linear,"('no_reduction', 'hydro')","('mat',)",10-folds cv,"(1, 2, 3)",1275,0.6800853485064012,0.6583333333333333,0.2291208791208791,0.33206914344685245,0.7757884615384616,0.23377663092363665
linear,"('conform', 'no_reduction', 'hydro')","('mat',)",10-folds cv,"(2, 3)",948,0.6748933143669985,0.6266666666666666,0.2302197802197802,0.331904572036151,0.7667866300366301,0.21809151020226372
linear,"('hydro',)","('mat', 'tfeat')",10-folds cv,"(1, 2, 3)",90,0.6484352773826458,0.5227777777777778,0.25054945054945055,0.3311030890409003,0.7284020146520147,0.15397644601181798
linear,"('conform', 'hydro')","('mat', 'tfeat')",10-folds cv,"(2,)",84,0.6510668563300143,0.5178571428571429,0.25054945054945055,0.326815765933413,0.7152710622710623,0.155513962007165
linear,"('hydro',)","('counts', 'mat', 'tfeat')",10-folds cv,"(2,)",35,0.6536273115220484,0.5746031746031746,0.24340659340659337,0.32472185021720623,0.7215888278388279,0.1735960838692504
linear,"('conform', 'hydro')","('mat',)",10-folds cv,"(1, 2)",148,0.6722617354196302,0.6222222222222222,0.221978021978022,0.3222794304602085,0.7538067765567765,0.20961859716767312
linear,"('conform',)","('counts', 'mat', 'tfeat')",10-folds cv,"(2, 3)",115,0.656330014224751,0.5538888888888889,0.23626373626373626,0.3218241255312194,0.7108827838827839,0.16988452006555663
linear,"('hydro',)","('mat', 'tfeat')",10-folds cv,"(1,)",30,0.6695590327169275,0.6317460317460317,0.22802197802197802,0.3201504560634322,0.7157023809523808,0.2049997500223914
linear,"('hydro',)","('counts', 'mat')",10-folds cv,"(2, 3)",55,0.664153627311522,0.6022222222222222,0.2291208791208791,0.31787456609438036,0.7272216117216118,0.1922239264115995
linear,"('conform',)","('counts', 'mat', 'tfeat')",10-folds cv,"(1, 3)",115,0.6512091038406828,0.5411904761904761,0.22967032967032966,0.3177669664356971,0.7209771062271063,0.1577210014671112
linear,"('hydro',)","('counts', 'tfeat')",10-folds cv,"(1,)",10,0.6696301564722618,0.6305555555555555,0.22142857142857145,0.3171702113339615,0.7184239926739926,0.20619293576989825
linear,"('conform', 'no_reduction')","('tfeat',)",10-folds cv,"(3,)",10,0.645945945945946,0.5247222222222223,0.23626373626373623,0.31648782354631055,0.6664478021978022,0.14658050759379884
linear,"('conform', 'hydro')","('mat',)",10-folds cv,"(2, 3)",148,0.6695590327169275,0.6233333333333333,0.21538461538461537,0.3157926009319198,0.746967032967033,0.2044641464008378
linear,"('hydro',)","('counts', 'mat')",10-folds cv,"(1,)",30,0.672190611664296,0.6555555555555556,0.21483516483516482,0.3157434827477902,0.740735347985348,0.21639741762684847
linear,"('hydro',)","('counts', 'mat')",10-folds cv,"(2,)",30,0.6722617354196302,0.6555555555555556,0.21428571428571427,0.3152962863253616,0.7260009157509157,0.2161451591377464
linear,"('conform', 'hydro')","('counts', 'tfeat')",10-folds cv,"(3,)",22,0.6431009957325747,0.5388095238095237,0.22967032967032966,0.3151863538564306,0.7268260073260073,0.14660067427263
linear,"('conform', 'hydro')","('counts',)",10-folds cv,"(1,)",12,0.6616642958748222,0.58,0.2225274725274725,0.3140198423867155,0.7393653846153845,0.18159678119153905
linear,"('conform',)","('counts', 'mat', 'tfeat')",10-folds cv,"(1, 2, 3)",169,0.6433143669985775,0.5142857142857142,0.22967032967032966,0.31332859778680205,0.7119642857142858,0.13836539854077917
linear,"('conform',)","('counts', 'tfeat')",10-folds cv,"(2, 3)",17,0.659103840682788,0.5926190476190476,0.22197802197802194,0.3128989139515455,0.6972765567765569,0.1802691526733748
linear,"('conform', 'no_reduction')","('tfeat',)",10-folds cv,"(2,)",10,0.6615220483641536,0.6396428571428572,0.2208791208791209,0.3125217790465469,0.6807673992673993,0.19440722852258174
linear,"('no_reduction', 'hydro')","('tfeat',)",10-folds cv,"(1, 2)",20,0.6405405405405405,0.5420238095238095,0.23626373626373626,0.3107385620915033,0.659956043956044,0.14346023622284454
linear,"('conform', 'no_reduction')","('mat',)",10-folds cv,"(1, 2, 3)",1347,0.6564011379800854,0.5941666666666665,0.21538461538461537,0.3103228659885007,0.7694743589743589,0.17735986875028487
linear,"('hydro',)","('counts', 'mat')",10-folds cv,"(3,)",30,0.6722617354196302,0.6316666666666666,0.21483516483516482,0.3093309253525972,0.7306446886446887,0.20796444695569738
linear,"('conform',)","('counts', 'mat')",10-folds cv,"(1, 2, 3)",154,0.6458748221906118,0.5310714285714286,0.22307692307692303,0.30887231447602964,0.7392042124542124,0.14534959585455304
linear,"('conform', 'no_reduction', 'hydro')","('tfeat',)",10-folds cv,"(1,)",15,0.653556187766714,0.5320238095238096,0.2214285714285714,0.3088316155808416,0.6809652014652015,0.15507588120200114
linear,"('hydro',)","('mat', 'tfeat')",10-folds cv,"(1, 3)",60,0.6509246088193457,0.5482936507936508,0.22142857142857145,0.3080286053815465,0.7244999999999998,0.15601391738880724
linear,"('conform', 'hydro')","('mat', 'tfeat')",10-folds cv,"(3,)",84,0.6430298719772405,0.5378571428571429,0.2208791208791209,0.3078509553741752,0.7278479853479853,0.1428095759549493
linear,"('hydro',)","('counts', 'mat', 'tfeat')",10-folds cv,"(2, 3)",65,0.6324324324324324,0.4935497835497835,0.23626373626373626,0.30731559290382815,0.7185027472527473,0.11890112051760009
linear,"('conform', 'hydro')","('tfeat',)",10-folds cv,"(2,)",10,0.645732574679943,0.507063492063492,0.22912087912087914,0.30686044822200426,0.6687289377289377,0.13795158787459708
linear,"('hydro',)","('mat', 'tfeat')",10-folds cv,"(1, 2)",60,0.6482930298719772,0.5338888888888889,0.22802197802197802,0.3067720549144698,0.728706043956044,0.14847207461004472
linear,"('conform',)","('mat', 'tfeat')",10-folds cv,"(2, 3)",108,0.6564722617354197,0.5883333333333333,0.21428571428571425,0.3053299916457811,0.696492673992674,0.17278701921450051
linear,"('conform',)","('mat', 'tfeat')",10-folds cv,"(1, 3)",108,0.6564722617354196,0.5857142857142857,0.2148351648351648,0.30484544695071014,0.7102454212454212,0.1723224880874896
linear,"('hydro',)","('counts', 'mat', 'tfeat')",10-folds cv,"(3,)",35,0.6457325746799432,0.5442857142857143,0.22362637362637358,0.30418084174242477,0.7213763736263736,0.14813487360142472
linear,"('conform', 'hydro')","('tfeat',)",10-folds cv,"(3,)",10,0.6509246088193457,0.5378571428571427,0.21373626373626373,0.3041476239618655,0.6769569597069598,0.1509647017281884
linear,"('no_reduction', 'hydro')","('tfeat',)",10-folds cv,"(2,)",10,0.6378378378378378,0.5785714285714285,0.22967032967032966,0.30256025730450287,0.6676895604395604,0.14499643099939036
linear,"('conform',)","('counts', 'mat')",10-folds cv,"(1, 3)",105,0.643172119487909,0.5257142857142858,0.21538461538461537,0.3025563909774436,0.7387380952380952,0.13786343344202293
linear,"('conform',)","('counts', 'mat', 'tfeat')",10-folds cv,"(3,)",61,0.6485064011379801,0.5430952380952381,0.2148351648351648,0.30169172932330823,0.7251703296703298,0.14944121079957937
linear,"('hydro',)","('counts', 'tfeat')",10-folds cv,"(2,)",10,0.6483641536273115,0.5605772005772005,0.22142857142857145,0.3012883456412868,0.7147161172161173,0.1540775114307431
linear,"('conform', 'hydro')","('tfeat',)",10-folds cv,"(2, 3)",20,0.6325035561877667,0.47646825396825393,0.22802197802197802,0.3007330433733718,0.6739835164835164,0.10960803595605788
linear,"('hydro',)","('mat', 'tfeat')",10-folds cv,"(2, 3)",60,0.6403271692745378,0.5455339105339104,0.22142857142857145,0.29838162891534814,0.7102206959706959,0.13915039160186876
linear,"('no_reduction',)","('counts', 'mat', 'tfeat')",10-folds cv,"(2,)",425,0.685348506401138,0.7833333333333334,0.19175824175824174,0.29753267973856207,0.7655979853479854,0.26029977927357545
linear,"('no_reduction', 'hydro')","('mat', 'tfeat')",10-folds cv,"(3,)",435,0.6507112375533428,0.532420634920635,0.21373626373626373,0.2953235361130099,0.7259899267399268,0.1475260752805059
linear,"('hydro',)","('counts', 'tfeat')",10-folds cv,"(2, 3)",15,0.640398293029872,0.5366666666666667,0.22142857142857145,0.29532208611896327,0.7112948717948717,0.1357270148380256
linear,"('conform',)","('counts', 'tfeat')",10-folds cv,"(1, 3)",17,0.6537695590327168,0.5585714285714285,0.20714285714285713,0.29526684357953703,0.7029423076923076,0.1582614176555599
linear,"('hydro',)","('counts', 'tfeat')",10-folds cv,"(1, 2, 3)",20,0.6352062588904694,0.5065295815295816,0.22142857142857145,0.2936161535552436,0.7183369963369962,0.12092999327070308
linear,"('conform',)","('counts', 'tfeat')",10-folds cv,"(1, 2, 3)",22,0.6511379800853485,0.549047619047619,0.20714285714285713,0.2933620816747752,0.6923067765567767,0.15148728826339788
linear,"('conform',)","('tfeat',)",10-folds cv,"(1, 2, 3)",15,0.6618065433854908,0.5869047619047618,0.20054945054945056,0.2924346405228758,0.6456126373626374,0.17658390190837125
linear,"('hydro',)","('counts', 'tfeat')",10-folds cv,"(1, 2)",15,0.6431009957325747,0.5453174603174603,0.21373626373626373,0.2898293862999745,0.7235934065934064,0.1392246547223566
linear,"('no_reduction',)","('counts', 'mat', 'tfeat')",10-folds cv,"(1, 3)",830,0.6746088193456614,0.6616666666666667,0.1912087912087912,0.2894711042311662,0.771662087912088,0.212242993401127
linear,"('conform',)","('mat', 'tfeat')",10-folds cv,"(1, 2, 3)",162,0.6433143669985775,0.5435714285714285,0.20714285714285713,0.2891829395234968,0.7066913919413921,0.13762634648551914
linear,"('conform',)","('counts', 'mat')",10-folds cv,"(2, 3)",105,0.643172119487909,0.54,0.20054945054945056,0.2872445820433437,0.7326181318681318,0.13647209455365159
linear,"('hydro',)","('counts', 'tfeat')",10-folds cv,"(3,)",10,0.65099573257468,0.5996428571428571,0.2,0.28679653679653677,0.7155137362637362,0.16277233933139898
linear,"('conform',)","('counts', 'tfeat')",10-folds cv,"(3,)",12,0.6511379800853485,0.545,0.19945054945054946,0.28666642095434663,0.7121465201465201,0.14766767284798007
linear,"('hydro',)","('mat',)",10-folds cv,"(1, 2, 3)",75,0.6668563300142247,0.6249999999999999,0.2,0.28616099071207435,0.7390421245421244,0.18902551851082655
linear,"('hydro',)","('counts', 'tfeat')",10-folds cv,"(1, 3)",15,0.6456614509246088,0.5452777777777778,0.19999999999999998,0.28453060011883546,0.7184084249084249,0.14074432443848856
linear,"('conform',)","('tfeat',)",10-folds cv,"(2, 3)",10,0.6564011379800854,0.6026190476190476,0.19285714285714287,0.2832327141382869,0.6396831501831503,0.16978384115133874
linear,"('conform',)","('counts', 'mat')",10-folds cv,"(1, 2)",105,0.6403982930298721,0.5190476190476191,0.19945054945054946,0.28299425033171166,0.7248388278388278,0.1254372657266037
linear,"('conform', 'hydro')","('tfeat',)",10-folds cv,"(1,)",10,0.6403271692745376,0.5004761904761905,0.19835164835164837,0.2824433633102364,0.6712692307692307,0.11911447163348417
linear,"('no_reduction', 'hydro')","('mat', 'tfeat')",10-folds cv,"(1,)",435,0.6561166429587482,0.6083333333333333,0.19835164835164834,0.2815661703277802,0.7375265567765569,0.16848201301431134
linear,"('no_reduction', 'hydro')","('mat',)",10-folds cv,"(1, 2)",850,0.6774537695590327,0.7008333333333333,0.18516483516483517,0.28127153891859774,0.7721923076923076,0.22279842623493273
linear,"('no_reduction', 'hydro')","('mat',)",10-folds cv,"(1, 3)",850,0.6694879089615932,0.5875,0.18461538461538463,0.27551990493166967,0.7700045787545788,0.18297755179696945
linear,"('no_reduction',)","('mat', 'tfeat')",10-folds cv,"(1, 2, 3)",1215,0.6721194879089617,0.7383333333333333,0.1758241758241758,0.27450243255196816,0.7023021978021977,0.22143868099107172
linear,"('conform',)","('tfeat',)",10-folds cv,"(1, 3)",10,0.6591038406827879,0.5785714285714285,0.18516483516483515,0.27425831736203254,0.6506758241758241,0.1643054864775987
linear,"('conform',)","('mat', 'tfeat')",10-folds cv,"(3,)",54,0.6510668563300143,0.5811904761904763,0.18406593406593402,0.27364194800727304,0.7029734432234432,0.15264654496271743
linear,"('hydro',)","('counts',)",10-folds cv,"(1,)",5,0.6642958748221905,0.6304761904761904,0.17747252747252745,0.2702460808884958,0.7286428571428573,0.18337240665914611
linear,"('hydro',)","('mat', 'tfeat')",10-folds cv,"(3,)",30,0.6535561877667141,0.6261904761904763,0.17747252747252748,0.2699509803921568,0.7064001831501832,0.1678704012039561
linear,"('conform',)","('tfeat',)",10-folds cv,"(3,)",5,0.6589615931721194,0.6241666666666668,0.1769230769230769,0.26921717171717174,0.6437390109890109,0.1743147908058083
linear,"('conform', 'hydro')","('mat',)",10-folds cv,"(3,)",74,0.6642958748221907,0.6849999999999999,0.17032967032967034,0.26662796697626423,0.7518287545787545,0.19528333756939972
linear,"('hydro',)","('mat', 'tfeat')",10-folds cv,"(2,)",30,0.6325746799431011,0.5017460317460317,0.19945054945054944,0.26640010230567507,0.699397435897436,0.10302063997606972
linear,"('no_reduction',)","('counts', 'mat', 'tfeat')",10-folds cv,"(3,)",425,0.6746088193456614,0.6950000000000001,0.1692307692307692,0.26563209494324047,0.763779304029304,0.2134871403651204
linear,"('no_reduction', 'hydro')","('tfeat',)",10-folds cv,"(1, 3)",20,0.6218349928876246,0.42321428571428577,0.1989010989010989,0.2638318054494525,0.656315934065934,0.06875138710937437
linear,"('no_reduction', 'hydro')","('mat',)",10-folds cv,"(2, 3)",850,0.6669985775248934,0.6838095238095238,0.17032967032967034,0.2630018674136322,0.7641483516483517,0.19684775864897228
linear,"('conform',)","('counts', 'mat', 'tfeat')",10-folds cv,"(1, 2)",115,0.632361308677098,0.4828571428571428,0.18406593406593405,0.26298835323603126,0.7070247252747252,0.09764669701752998
linear,"('no_reduction',)","('counts', 'mat', 'tfeat')",10-folds cv,"(1, 2)",830,0.6695590327169274,0.7130952380952381,0.1697802197802198,0.2614425770308123,0.7709395604395605,0.20720808207033042
linear,"('conform',)","('mat',)",10-folds cv,"(1, 2, 3)",147,0.6377667140825036,0.5333333333333333,0.17747252747252745,0.2613673890608875,0.7372783882783882,0.11856421417872731
linear,"('conform', 'no_reduction')","('mat', 'tfeat')",10-folds cv,"(1,)",459,0.643172119487909,0.5316666666666666,0.17802197802197803,0.26065531475748194,0.7089771062271062,0.12410154336124102
linear,"('conform', 'no_reduction')","('mat',)",10-folds cv,"(1, 3)",898,0.6510668563300143,0.585,0.1692307692307692,0.2597592019263846,0.7658974358974359,0.14898419063437948
linear,"('conform', 'no_reduction', 'hydro')","('mat',)",10-folds cv,"(3,)",474,0.6616642958748222,0.675,0.1631868131868132,0.2572712418300654,0.7649386446886448,0.18595228874041747
linear,"('conform',)","('counts', 'mat')",10-folds cv,"(3,)",56,0.6351351351351352,0.5014285714285714,0.17747252747252745,0.2561773305813554,0.7312216117216117,0.10429703500422778
linear,"('no_reduction',)","('mat', 'tfeat')",10-folds cv,"(2, 3)",810,0.6694167852062589,0.7516666666666667,0.16098901098901094,0.2553791341097843,0.688301282051282,0.21305846842420148
linear,"('hydro',)","('mat',)",10-folds cv,"(1, 3)",50,0.6642247510668564,0.6138888888888888,0.1697802197802198,0.2548508098891731,0.7418626373626374,0.17413113301544395
linear,"('conform', 'no_reduction', 'hydro')","('mat',)",10-folds cv,"(1,)",474,0.6616642958748222,0.6333333333333333,0.1631868131868132,0.2527198455139632,0.7644386446886446,0.17521150837175353
linear,"('no_reduction',)","('counts', 'tfeat')",10-folds cv,"(2,)",25,0.67475106685633,0.7699999999999999,0.15494505494505492,0.2511480908152735,0.7587454212454212,0.22706558231101254
linear,"('conform', 'no_reduction')","('mat',)",10-folds cv,"(2, 3)",898,0.6458036984352773,0.595,0.1620879120879121,0.2498108015135879,0.7573846153846154,0.1418375418867289
linear,"('hydro',)","('mat',)",10-folds cv,"(1, 2)",50,0.6615220483641536,0.6004761904761904,0.16263736263736267,0.24750700280112045,0.7441446886446886,0.1640331729946564
linear,"('conform',)","('counts', 'mat')",10-folds cv,"(2,)",56,0.6351351351351351,0.4966666666666667,0.16978021978021976,0.24735122119023045,0.7194029304029304,0.09992614329350905
linear,"('no_reduction',)","('counts', 'tfeat')",10-folds cv,"(3,)",25,0.6746088193456614,0.74,0.1549450549450549,0.24661629564106344,0.7557875457875457,0.2159448926920992
linear,"('no_reduction',)","('counts', 'tfeat')",10-folds cv,"(1, 3)",30,0.6693456614509246,0.7216666666666668,0.1549450549450549,0.24494360902255638,0.7465677655677656,0.20291496637990858
linear,"('conform',)","('counts', 'mat', 'tfeat')",10-folds cv,"(1,)",61,0.6270981507823614,0.4447619047619048,0.1697802197802198,0.24074303405572756,0.7150906593406593,0.07273548356397035
linear,"('no_reduction', 'hydro')","('tfeat',)",10-folds cv,"(3,)",10,0.6350640113798008,0.5264285714285715,0.16153846153846155,0.23983488132094943,0.6521501831501831,0.10544293945946155
linear,"('conform',)","('mat',)",10-folds cv,"(1, 3)",98,0.640398293029872,0.5549999999999999,0.15439560439560437,0.23456091208413188,0.7376923076923078,0.11593637644937686
linear,"('conform',)","('counts', 'mat', 'tfeat')",10-folds cv,"(2,)",61,0.6297297297297297,0.4416666666666667,0.16208791208791207,0.23434812521499823,0.7017655677655679,0.07347959263338444
linear,"('conform',)","('mat',)",10-folds cv,"(2, 3)",98,0.6376955903271693,0.5199999999999999,0.15439560439560437,0.2342621259029928,0.7309258241758242,0.10526883388621129
linear,"('conform', 'hydro')","('mat',)",10-folds cv,"(1,)",74,0.6564011379800854,0.6095238095238095,0.1489010989010989,0.2338982259570495,0.7557930402930404,0.15537884595530288
linear,"('conform',)","('counts', 'tfeat')",10-folds cv,"(1, 2)",17,0.6324324324324324,0.4485714285714285,0.16318681318681316,0.23303405572755417,0.6878003663003663,0.07918112319877416
linear,"('hydro',)","('tfeat',)",10-folds cv,"(1, 2)",10,0.629800853485064,0.45714285714285713,0.1692307692307692,0.22984835276597293,0.660320512820513,0.07651995377794858
linear,"('hydro',)","('mat',)",10-folds cv,"(2, 3)",50,0.6590327169274538,0.6538095238095237,0.14835164835164832,0.22935807656395896,0.7314258241758241,0.1645526799969297
linear,"('conform',)","('counts', 'mat')",10-folds cv,"(1,)",56,0.6324324324324324,0.46047619047619043,0.15549450549450547,0.22769779841761267,0.7224478021978021,0.07967481748416765
linear,"('hydro',)","('tfeat',)",10-folds cv,"(2, 3)",10,0.6219772403982932,0.4228571428571429,0.1697802197802198,0.22640599716760706,0.6597921245421245,0.05695682697535581
linear,"('conform',)","('tfeat',)",10-folds cv,"(2,)",5,0.640398293029872,0.5104761904761905,0.14835164835164835,0.22371947024423805,0.6226483516483517,0.10322291081001422
