model,string_conversions,feat_types,dataset,offsets,nfeat,accuracy,precision,recall,f1_score,auc_roc,mcc
lgbm,"('conform', 'hydro')","('counts', 'mat', 'tfeat', 'protvec')",10-folds cv,"(1, 2, 3)",664,0.6960170697012802,0.5888941940412529,0.5252747252747252,0.5459812618943054,0.7836456043956044,0.329033589862907
lgbm,"('conform',)","('tfeat', 'protvec')",10-folds cv,"(3,)",105,0.6904694167852062,0.5715073815073816,0.5324175824175824,0.5459310588118442,0.7604258241758242,0.3183566044611294
lgbm,"('conform',)","('mat', 'protvec')",10-folds cv,"(3,)",149,0.6903271692745377,0.5674382480264833,0.5313186813186813,0.5451489090619526,0.7608076923076923,0.3153607497259711
lgbm,"('conform', 'hydro')","('counts', 'tfeat')",10-folds cv,"(1, 2)",32,0.6642247510668564,0.5353424112119763,0.5659340659340659,0.5448534688534689,0.7398653846153846,0.2860340875764734
lgbm,"('conform',)","('mat', 'tfeat', 'protvec')",10-folds cv,"(2, 3)",208,0.6875533428165008,0.5641377005347594,0.537912087912088,0.5447259062776304,0.7574642857142859,0.3139505258249114
lgbm,"('conform',)","('counts', 'mat', 'tfeat', 'protvec')",10-folds cv,"(3,)",161,0.6929587482219061,0.5757692307692307,0.5230769230769231,0.5447115605811258,0.74714010989011,0.31851074805319735
lgbm,"('hydro',)","('tfeat', 'protvec')",10-folds cv,"(2,)",305,0.7064722617354195,0.604734383263795,0.50989010989011,0.5446622842424942,0.7704688644688644,0.3414701006125406
lgbm,"('hydro',)","('counts', 'mat')",10-folds cv,"(1, 2)",55,0.6689900426742532,0.534594017094017,0.5576923076923078,0.5429915613011564,0.7278525641025642,0.2864534766537875
lgbm,"('hydro',)","('tfeat', 'protvec')",10-folds cv,"(1,)",305,0.7038406827880511,0.6159372082166199,0.5027472527472527,0.542353693005867,0.7808031135531135,0.3407738228672518
lgbm,"('hydro',)","('tfeat', 'protvec')",10-folds cv,"(1, 2, 3)",315,0.7014224751066857,0.5804435760318114,0.5258241758241758,0.5421948266786977,0.7915036630036629,0.3325725839104593
lgbm,"('conform',)","('mat',)",10-folds cv,"(3,)",49,0.6744665718349929,0.5529901960784315,0.560989010989011,0.5418451878988964,0.7371913919413918,0.3058851176150658
lgbm,"('conform',)","('counts', 'tfeat', 'protvec')",10-folds cv,"(1,)",112,0.6873399715504979,0.56968942821884,0.5236263736263735,0.5410126170126169,0.7553956043956045,0.31053778576178204
lgbm,"('conform', 'hydro')","('counts', 'tfeat')",10-folds cv,"(1, 2, 3)",42,0.6827169274537696,0.5691288828130933,0.5318681318681318,0.5393410567443551,0.7411895604395605,0.3075926125379402
lgbm,"('conform',)","('counts', 'mat', 'protvec')",10-folds cv,"(3,)",156,0.6823613086770981,0.5553088578088579,0.5313186813186814,0.5391882587399829,0.754279304029304,0.30159124746012467
lgbm,"('conform', 'hydro')","('counts', 'tfeat', 'protvec')",10-folds cv,"(3,)",422,0.7066145092460883,0.6136159592041945,0.5021978021978022,0.5390894512783568,0.7788846153846154,0.3431892029048197
lgbm,"('hydro',)","('counts', 'tfeat', 'protvec')",10-folds cv,"(1,)",310,0.6933854907539116,0.5789826839826839,0.5098901098901099,0.5388913717744303,0.7670494505494506,0.3155136614935369
lgbm,"('conform', 'hydro')","('counts', 'tfeat')",10-folds cv,"(2,)",22,0.6744665718349928,0.5560280895575013,0.5307692307692308,0.5384548759031518,0.7221950549450549,0.29196404148450555
lgbm,"('conform', 'hydro')","('tfeat', 'protvec')",10-folds cv,"(2,)",410,0.7014935988620199,0.5825763125763126,0.5115384615384616,0.5381260848652153,0.7738553113553114,0.32749093084353675
lgbm,"('conform',)","('tfeat', 'protvec')",10-folds cv,"(1,)",105,0.6875533428165006,0.571790293040293,0.5175824175824177,0.5373923904958388,0.7532078754578754,0.3099360810937848
lgbm,"('conform',)","('mat', 'tfeat')",10-folds cv,"(1, 2, 3)",162,0.6958748221906117,0.5715238193179368,0.5236263736263735,0.5373004527029771,0.7388058608058609,0.32163324310268415
lgbm,"('conform', 'hydro')","('counts', 'mat')",10-folds cv,"(2, 3)",160,0.6798719772403984,0.5530226636108989,0.5390109890109891,0.5365295349811479,0.78353663003663,0.3023650042624202
lgbm,"('conform',)","('counts', 'mat')",10-folds cv,"(3,)",56,0.679800853485064,0.5522242940238296,0.537912087912088,0.5361805730501381,0.7306968864468864,0.30091799433118444
lgbm,"('conform',)","('mat', 'tfeat')",10-folds cv,"(2, 3)",108,0.6959459459459458,0.5867152292152291,0.5032967032967033,0.5358899439169302,0.733908424908425,0.3199345204586378
lgbm,"('hydro',)","('tfeat', 'protvec')",10-folds cv,"(3,)",305,0.6983641536273115,0.5988888888888889,0.493956043956044,0.535060777303656,0.7702628205128205,0.32397818846339554
lgbm,"('conform',)","('mat', 'tfeat', 'protvec')",10-folds cv,"(1,)",154,0.6903271692745376,0.5726495726495726,0.5087912087912089,0.5350041407867494,0.765352564102564,0.30934120102417706
lgbm,"('hydro',)","('mat', 'tfeat')",10-folds cv,"(1, 2)",60,0.6876244665718351,0.5714591291061879,0.5219780219780221,0.5344164845650046,0.7300302197802198,0.31052902419256406
lgbm,"('conform',)","('tfeat', 'protvec')",10-folds cv,"(2,)",105,0.6876244665718351,0.5702884615384616,0.5109890109890111,0.5325051959534718,0.7504706959706959,0.3070940729850173
lgbm,"('hydro',)","('counts', 'protvec')",10-folds cv,"(1,)",305,0.6905405405405406,0.5813053613053614,0.493956043956044,0.5318805597201399,0.7738021978021978,0.3073864388431943
lgbm,"('hydro',)","('counts', 'tfeat', 'protvec')",10-folds cv,"(1, 2, 3)",320,0.6880512091038407,0.5725087412587413,0.5021978021978022,0.5314973368016846,0.7771895604395604,0.3041250582432553
lgbm,"('hydro',)","('mat',)",10-folds cv,"(1,)",25,0.6822190611664296,0.5420947108447108,0.5368131868131868,0.531369981218182,0.730691391941392,0.29876463804224584
